video_id,author,like_count,published_at,text,clean_text,sentiment_score,sentiment_label,keyphrases,barriers,topics
L86znpiEzX0,@algrayson8965,0,2020-10-26T01:51:33Z,"Have vertical wind turbines been investigated? They would not be sails, rather they would turn generators below decks that powered electric motors that turn the propellers.
If a variable ratio mechanical transmission, a CVT, was used it could be coupled as well to diesel engines via a variable differential gear drive to attain optimum balance of wind and diesel power for the most efficient speed and fuel consumption.",have vertical wind turbines been investigated they would not be sails rather they would turn generators below decks that powered electric motors that turn the propellers if a variable ratio mechanical transmission a cvt was used it could be coupled as well to diesel engines via a variable differential gear drive to attain optimum balance of wind and diesel power for the most efficient speed and fuel consumption,0.6361,Positive,wind|would|turn|variable|diesel|vertical,,wind
L86znpiEzX0,@Sejnoha56,2,2020-10-25T23:39:09Z,absolutly debil,absolutly debil,0.0,Neutral,absolutly|debil|absolutly debil,,
L86znpiEzX0,@grandrapids57,3,2020-10-25T11:45:13Z,This channel has high content and production standards.,this channel has high content and production standards,0.0,Neutral,channel|high|content|production|standards|channel high,regulatory,
L86znpiEzX0,@MrMagnus,0,2020-10-25T07:41:24Z,Maybe the kites can be made much bigger? Surely ship owners can charge more if the ship has a kite no?,maybe the kites can be made much bigger surely ship owners can charge more if the ship has a kite no,0.1779,Positive,ship|maybe|kites|made|much|bigger,,ship
L86znpiEzX0,@abr4m,0,2020-10-23T22:07:44Z,Remember me when your channel gets big,remember me when your channel gets big,0.0,Neutral,remember|channel|gets|big|remember channel|channel gets,,
L86znpiEzX0,@davidkehoe4147,0,2020-10-23T06:54:59Z,"Great channel , dude
From Oz",great channel dude from oz,0.6249,Positive,great|channel|dude|great channel|channel dude,,
L86znpiEzX0,@eliteffsquadron9932,0,2020-10-22T17:46:52Z,"Hydrogen fuel cell is better 

Maybe in future we would be able to take hydrogen from air and send it to the fuel cells for increased range and save time by not going to docks to refuel",hydrogen fuel cell is better maybe in future we would be able to take hydrogen from air and send it to the fuel cells for increased range and save time by not going to docks to refuel,0.802,Positive,hydrogen|fuel|cell|better|maybe|future,,
L86znpiEzX0,@mileswheeler9114,5,2020-10-22T17:25:18Z,ANOTHER great video! Awesome job man. I feel like I also saw the same headlines and wondered the same thing. Thanks for diving in deeper to this. Keep up the great work!,another great video awesome job man i feel like i also saw the same headlines and wondered the same thing thanks for diving in deeper to this keep up the great work,0.9584,Positive,great|another|video|awesome|job|man,,
L86znpiEzX0,@cheezitz6730,9,2020-10-21T19:06:07Z,"wind simply is not the most economical system for removing emmissions from these vessels. wind relies on, shockingly, wind. it also takes up deck space,  costs too much, and the afformentioned issue with the charters. in reality, we have had a better solution for a long, long time: nuclear. many US navy ships are already powered by nuclear reactors, which create no emmisions. they also do not need fueling more than every 10+ years. the problem is insurance. when you put something that could explode on your ship and cause an ecological disaster, insurance skyrockets. however, we can make nuclear reactors that do not explode; we just need to use thorium reactors. unlike uranium, thorium is not fissile by itself and needs a small amount of plutonium in order to become fissile. this means that if shit hits the fan and it reaches the conditions where uranium powerplants explode, you can drain the thorium into another tank. no explosion. but what if the ship sinks? then build a reactor that can keep the radioactive bits contained until it can be extracted by a salvage operation; besides, ships do not sink that often anymore. a ship usually just goes from point A to point B for 40 years and is then broken up and made into another ship.",wind simply is not the most economical system for removing emmissions from these vessels wind relies on shockingly wind it also takes up deck space costs too much and the afformentioned issue with the charters in reality we have had a better solution for a long long time nuclear many us navy ships are already powered by nuclear reactors which create no emmisions they also do not need fueling more than every 10 years the problem is insurance when you put something that could explode on your ship and cause an ecological disaster insurance skyrockets however we can make nuclear reactors that do not explode we just need to use thorium reactors unlike uranium thorium is not fissile by itself and needs a small amount of plutonium in order to become fissile this means that if shit hits the fan and it reaches the conditions where uranium powerplants explode you can drain the thorium into another tank no explosion but what if the ship sinks then build a reactor that can keep the radioactive bits contained until it can be extracted by a salvage operation besides ships do not sink that often anymore a ship usually just goes from point a to point b for 40 years and is then broken up and made into another ship,-0.8176,Negative,ship|wind|nuclear|reactors|explode|thorium,economic,wind|ship|cost
L86znpiEzX0,@warmonger2500,1,2020-10-20T11:51:31Z,The lack of maturity in these idea opens the door for innovation. What’s needed is capital and experience in the shipping industry combined with highly skilled engineers.,the lack of maturity in these idea opens the door for innovation what s needed is capital and experience in the shipping industry combined with highly skilled engineers,0.0772,Positive,lack|maturity|idea|opens|door|innovation,,ship
L86znpiEzX0,@tristanhameleers7506,2,2020-10-19T08:00:42Z,No I think maybe hydrogen but mostly nuclear fusion is going to be the thing eventually,no i think maybe hydrogen but mostly nuclear fusion is going to be the thing eventually,-0.1531,Negative,think|maybe|hydrogen|mostly|nuclear|fusion,,
L86znpiEzX0,@norvusordoseclorum,2,2020-10-18T12:24:16Z,The nine dislikes are all the flat earthers,the nine dislikes are all the flat earthers,-0.4019,Negative,nine|dislikes|flat|earthers|nine dislikes|dislikes flat,,
L86znpiEzX0,@norvusordoseclorum,3,2020-10-18T12:23:45Z,This is really good quality punchy content,this is really good quality punchy content,0.4927,Positive,really|good|quality|punchy|content|really good,,
L86znpiEzX0,@mobeen360,2,2020-10-18T05:30:13Z,What if we add wind turbines and use them for running electric propulsion system?,what if we add wind turbines and use them for running electric propulsion system,0.0,Neutral,add|wind|turbines|use|running|electric,,wind
L86znpiEzX0,@nikolayyotov5748,2,2020-10-15T14:33:29Z,"Only few of the challenges were covered in the video. To me looks like none of the persons commenting here have actually see a big cargo ship and have no clue how the whole industry works.
I promise when I have more time to drop a proper comment explaining what I mean.
I am presently on board a 108000 tons DWT tanker and the owner tried the rotating cylinders on a sister ship, still in operation. However it is good as an experimental project, but nothing really achieved in reality.
I have uploaded few videos from on board prespective, take a look.",only few of the challenges were covered in the video to me looks like none of the persons commenting here have actually see a big cargo ship and have no clue how the whole industry works i promise when i have more time to drop a proper comment explaining what i mean i am presently on board a 108000 tons dwt tanker and the owner tried the rotating cylinders on a sister ship still in operation however it is good as an experimental project but nothing really achieved in reality i have uploaded few videos from on board prespective take a look,0.3,Positive,ship|board|challenges|covered|video|looks,,ship
L86znpiEzX0,@changer1285,1,2020-10-15T09:29:02Z,"Technically its what started shipping,  right?",technically its what started shipping right,0.0,Neutral,technically|started|shipping|right|technically started|started shipping,,ship
L86znpiEzX0,@bulasev,3,2020-10-14T18:10:08Z,I like your videos. Interesting topics and simple clean presentation. I just changed the notification from personalized to All. Keep them coming please.,i like your videos interesting topics and simple clean presentation i just changed the notification from personalized to all keep them coming please,0.8481,Positive,like|videos|interesting|topics|simple|clean,,
L86znpiEzX0,@aker1993,3,2020-10-13T16:01:33Z,just go nuclear powered ship that will cut emissions 100%,just go nuclear powered ship that will cut emissions 100,-0.2732,Negative,nuclear|powered|ship|cut|emissions|nuclear powered,,ship
L86znpiEzX0,@MrKoval-nm9ky,0,2020-10-12T23:31:35Z,"Congrats on another nice video, I am learning a lot with this channel. Good luck with more subs ;)",congrats on another nice video i am learning a lot with this channel good luck with more subs,0.9022,Positive,congrats|another|nice|video|learning|lot,,
L86znpiEzX0,@petercuthbert4998,0,2020-10-12T07:38:35Z,It will take an environmental catastrophe to make governments force shipping companies to look for less polluting but more expensive and less robust forms of propulsion. This is because the additional cost would affect the flow of imports and exports - the wealth of nations....UNLESS that mini reactor is fusion based and not an attraction to terrorists!,it will take an environmental catastrophe to make governments force shipping companies to look for less polluting but more expensive and less robust forms of propulsion this is because the additional cost would affect the flow of imports and exports - the wealth of nations unless that mini reactor is fusion based and not an attraction to terrorists,-0.6818,Negative,less|take|environmental|catastrophe|make|governments,economic,ship|cost|port
L86znpiEzX0,@tomkelly8827,127,2020-10-12T03:30:17Z,"The kite sails look promising to me, the other ones do not, mainly because of how they effect the space on board the ship and also their short height. The kite needs no electricity or batteries, no rare earths. It can work in tandem with diesel engines seamlessly. Just add more kites to reduce energy consumption further, reel them in for storms, land and unfavourable winds. It looks to me like it would pay for itself easily while the others look too expensive, complicated and unsuited to the needs and limitations of large ships",the kite sails look promising to me the other ones do not mainly because of how they effect the space on board the ship and also their short height the kite needs no electricity or batteries no rare earths it can work in tandem with diesel engines seamlessly just add more kites to reduce energy consumption further reel them in for storms land and unfavourable winds it looks to me like it would pay for itself easily while the others look too expensive complicated and unsuited to the needs and limitations of large ships,0.5994,Positive,kite|look|needs|sails|promising|ones,,wind|ship
L86znpiEzX0,@andersgrassman6583,0,2020-10-11T21:49:50Z,Very interesting!,very interesting,0.4576,Positive,interesting,,
L86znpiEzX0,@jamest.5001,0,2020-10-11T16:09:39Z,"Just put wind turbines on the ship, and use the power to propel, or assist in the propulsion of the ship, with a tail wind , it will be more efficient,   an asymmetrical implementation of the alternative propulsion, could allow cargo loading close as possible to normal,    I would very much like to have a large barge, or group of barges, as a homested, on a lake, that can move, I would like to use solar and turbines, for power, with a. Generator, using a large electric motor, to move the large mass, it would be like a floating island, with a garden, small trees, and house, I have seen one in Canada, on a small lake, you can fish from anywhere!",just put wind turbines on the ship and use the power to propel or assist in the propulsion of the ship with a tail wind it will be more efficient an asymmetrical implementation of the alternative propulsion could allow cargo loading close as possible to normal i would very much like to have a large barge or group of barges as a homested on a lake that can move i would like to use solar and turbines for power with a generator using a large electric motor to move the large mass it would be like a floating island with a garden small trees and house i have seen one in canada on a small lake you can fish from anywhere,0.9067,Positive,would|like|large|wind|turbines|ship,,wind|ship
L86znpiEzX0,@1mikechung,0,2020-10-11T09:51:05Z,"New VAWT Technology is here now, take a look
https://youtu.be/wqQWg9rvTak",new vawt technology is here now take a look,0.0,Neutral,new|vawt|technology|take|look|new vawt,,
L86znpiEzX0,@filipmarkovski9695,19,2020-10-11T07:58:40Z,"Nuclear is just a s clean and nowadays safe, not to mention endlessly costeffective, but there's still the irrational fear of it.",nuclear is just a s clean and nowadays safe not to mention endlessly costeffective but there's still the irrational fear of it,-0.6808,Negative,nuclear|clean|nowadays|safe|mention|endlessly,economic,cost
L86znpiEzX0,@alejandroog5074,0,2020-10-11T01:49:39Z,"Better if you put a 3-blades aerogenerator. You push ship electric motors with 10 - 15 MWelectric of wind power, 3 units of them.",better if you put a 3-blades aerogenerator you push ship electric motors with 10 - 15 mwelectric of wind power 3 units of them,0.4404,Positive,better|put|blades|aerogenerator|push|ship,,wind|ship
L86znpiEzX0,@WindTechInsights,12,2020-10-10T16:38:25Z,I think it is more likely that remote floating wind farms producing hydrogen will serve as fuel stations.,i think it is more likely that remote floating wind farms producing hydrogen will serve as fuel stations,0.0,Neutral,think|likely|remote|floating|wind|farms,,wind
L86znpiEzX0,@saurabhkatarey6818,0,2020-10-10T16:21:24Z,Interesting topic for professional sailors. Thanks,interesting topic for professional sailors thanks,0.6808,Positive,interesting|topic|professional|sailors|thanks|interesting topic,,
L86znpiEzX0,@patrickweaver1105,0,2020-10-10T12:43:07Z,That would be a definite no.,that would be a definite no,-0.0258,Neutral,would|definite|would definite,,
L86znpiEzX0,@kenyahawkins2472,0,2020-10-10T01:45:25Z,If you like my idea ..contact me.. Mend@xtra.co.nz,if you like my idea contact me mend xtra co nz,0.3612,Positive,like|idea|contact|mend|xtra|like idea,,
L86znpiEzX0,@kenyahawkins2472,0,2020-10-10T01:44:56Z,"A simple business case..is..that the sails are provided and fitted  free to the ships thru the shipping company....and supplier of sails  keeps all the fuel savings it saves,!!  Win win..for the atmosphere  and sails company.  Charterer still pays same freight cost.",a simple business case is that the sails are provided and fitted free to the ships thru the shipping company and supplier of sails keeps all the fuel savings it saves win win for the atmosphere and sails company charterer still pays same freight cost,0.8979,Positive,sails|company|win|simple|business|case,economic,ship|cost
L86znpiEzX0,@ooz8539,0,2020-10-10T00:45:08Z,Interesting why not have a giant electric ship use the batterys as Ballas and have wind turbines on the side of the ship in fact as the ship is moving forward it will generate it's own wind forcing the wind turbine repellers to Spain you don't even need the wind and if you get the wind turning the wind turbine propellers as well would be a bonus to provide electricity to charge the batteries after all they put wind turbines in to the sea and if you put them on the sides of the ship you will still have all that space for cargo you don't have to  have great giant ones maybe 4 or 5  on each side the ship could do the trick someone comes up with that kind of design I bet he make billions,interesting why not have a giant electric ship use the batterys as ballas and have wind turbines on the side of the ship in fact as the ship is moving forward it will generate it's own wind forcing the wind turbine repellers to spain you don't even need the wind and if you get the wind turning the wind turbine propellers as well would be a bonus to provide electricity to charge the batteries after all they put wind turbines in to the sea and if you put them on the sides of the ship you will still have all that space for cargo you don't have to have great giant ones maybe 4 or 5 on each side the ship could do the trick someone comes up with that kind of design i bet he make billions,0.9042,Positive,wind|ship|giant|turbines|side|turbine,,wind|ship
L86znpiEzX0,@constantinosschinas4503,0,2020-10-09T22:21:11Z,what are we talking about? these systems reduce the payload by at least 30%....,what are we talking about these systems reduce the payload by at least 30,0.0,Neutral,talking|systems|reduce|payload|least|talking systems,,
L86znpiEzX0,@Jkauppa,0,2020-10-09T21:49:59Z,"put a solar roof over the containers and the ship, and normal vertical wind-electric turbines over those, directly boost diesel-electric systems",put a solar roof over the containers and the ship and normal vertical wind-electric turbines over those directly boost diesel-electric systems,0.4019,Positive,electric|put|solar|roof|containers|ship,,wind|ship
L86znpiEzX0,@appu95247,2,2020-10-09T16:35:10Z,"Your videos cover all the good stuff...

& the duration is perfect... 

Keep it up ...",your videos cover all the good stuff the duration is perfect keep it up,0.765,Positive,videos|cover|good|stuff|duration|perfect,,
L86znpiEzX0,@hero-i9q,1,2020-10-09T08:23:40Z,"Nice Video bro💜 , well what about antimatter Battery?",nice video bro well what about antimatter battery,0.5994,Positive,nice|video|bro|well|antimatter|battery,,
L86znpiEzX0,@reggiep75,6,2020-10-08T22:31:12Z,"We need nations to be encouraged into experimenting and sharing the costs of developing projects to reduce emissions.

The flip side of that is that capitalists will always capitalists and if emission reduction projects were open source, they'd not engage, or engage fairly, unless they where allowed to capitalise and make massive gains from it and ensure others couldn't. Monopoly Capitalism will always see projects crawl along and lobbies will always be there to ensure the pioneers are held back.",we need nations to be encouraged into experimenting and sharing the costs of developing projects to reduce emissions the flip side of that is that capitalists will always capitalists and if emission reduction projects were open source they'd not engage or engage fairly unless they where allowed to capitalise and make massive gains from it and ensure others couldn't monopoly capitalism will always see projects crawl along and lobbies will always be there to ensure the pioneers are held back,0.8329,Positive,projects|always|capitalists|engage|ensure|need,economic,cost
L86znpiEzX0,@davidkatuin4527,2,2020-10-08T21:53:14Z,Interesting to see were it goes. I'm sure there will be other ideas that we haven't thought of.thanks for the vid.,interesting to see were it goes i'm sure there will be other ideas that we haven't thought of thanks for the vid,0.3806,Positive,interesting|see|goes|sure|ideas|thought,,
L86znpiEzX0,@yvanpimentel9950,0,2020-10-08T20:18:41Z,"redesign ships so rigid sail are placed on the sides of the ship instead of center,so ships huls may need tube like balast like polynesian boat,",redesign ships so rigid sail are placed on the sides of the ship instead of center so ships huls may need tube like balast like polynesian boat,0.4604,Positive,ships|like|redesign|rigid|sail|placed,,ship
L86znpiEzX0,@miroslavmilan,17,2020-10-08T19:48:53Z,"Cool video, but it could be longer and more in depth. I feel there were some better ones. Keep it up!",cool video but it could be longer and more in depth i feel there were some better ones keep it up,0.6705,Positive,cool|video|could|longer|depth|feel,,
L86znpiEzX0,@gavinmccraw4969,4,2020-10-08T19:35:04Z,"Smh, we should be using SMR’s (Small modular reactors) for shipping. You will need heavy regulation and security but the climate impact and speed will make up for this.",smh we should be using smr s small modular reactors for shipping you will need heavy regulation and security but the climate impact and speed will make up for this,0.0129,Neutral,smh|using|smr|small|modular|reactors,regulatory,climate|ship
L86znpiEzX0,@yeyabannz3641,32,2020-10-08T19:25:12Z,If I could buy stocks on a YouTubers potential growth rate I would sell all my Tesla and Apple and buy in on you,if i could buy stocks on a youtubers potential growth rate i would sell all my tesla and apple and buy in on you,0.3818,Positive,buy|could|stocks|youtubers|potential|growth,,
L86znpiEzX0,@georgeniceguy3934,1,2020-10-08T19:10:57Z,fake and gay,fake and gay,-0.4767,Negative,fake|gay|fake gay,,
L86znpiEzX0,@FactsInto,0,2020-10-08T18:44:53Z,"ziroth exists:
cold fusion and curious elephant :so you have chosen death....











edit:it's just a joke don't grt serious anyone
still wonderful content vro keep up the good work I wish you good luck in this work
I will be waiting for a new informative video 😉👍",ziroth exists cold fusion and curious elephant so you have chosen death edit it's just a joke don't grt serious anyone still wonderful content vro keep up the good work i wish you good luck in this work i will be waiting for a new informative video,0.9328,Positive,good|work|ziroth|exists|cold|fusion,,
L86znpiEzX0,@sbdruitt,21,2020-10-08T18:14:22Z,Cheeky face reveal ;),cheeky face reveal,0.0,Neutral,cheeky|face|reveal|cheeky face|face reveal,,
L86znpiEzX0,@stefmichiels8713,2,2020-10-08T17:29:52Z,"Hi love the vid!
But a little more research would be appreciated. Especially in the last part about 'aerofoils'. 'Aerofoils' are actually sails (look at sailboats pls!).
You missed a lot of points there! You also attributed the loss in efficiency there to causes that aren't at all the cause of the loss in efficiency there!
If you want me to go into more detail then ask me or you can just look some of these things up 
Btw for the youtube algorithm the video needs to be between 10-15 minutes.
But again love the vid!
Hope I have given you some constructive (!) feedback!
Stef from Belgium (a sailor :) )",hi love the vid but a little more research would be appreciated especially in the last part about 'aerofoils' 'aerofoils' are actually sails look at sailboats pls you missed a lot of points there you also attributed the loss in efficiency there to causes that aren't at all the cause of the loss in efficiency there if you want me to go into more detail then ask me or you can just look some of these things up btw for the youtube algorithm the video needs to be between 10-15 minutes but again love the vid hope i have given you some constructive feedback stef from belgium a sailor,0.9545,Positive,love|vid|aerofoils|look|loss|efficiency,,
L86znpiEzX0,@bobdickweed,1,2020-10-08T16:45:59Z,Keep up the great work man..100k by the end of the years..;-),keep up the great work man 100k by the end of the years -,0.6249,Positive,keep|great|work|man|end|years,,
L86znpiEzX0,@rogeronslow1498,0,2020-10-08T16:39:13Z,"No, wind power is NOT the future of shipping. Not by a LONG shot.",no wind power is not the future of shipping not by a long shot,-0.296,Negative,wind|power|future|shipping|long|shot,,wind|ship
L86znpiEzX0,@TwoWheelReview,0,2020-10-08T16:29:04Z,Cracking vid Ryan!,cracking vid ryan,0.0,Neutral,cracking|vid|ryan|cracking vid|vid ryan,,
L86znpiEzX0,@leeq3633,0,2020-10-08T16:22:39Z,Really enjoy your contents! Fascinating,really enjoy your contents fascinating,0.7902,Positive,really|enjoy|contents|fascinating|really enjoy|enjoy contents,,
L86znpiEzX0,@noaharce9031,6,2020-10-08T16:10:12Z,Keep up the great work your content is amazing!,keep up the great work your content is amazing,0.836,Positive,keep|great|work|content|amazing|keep great,,
Rt-tmo0uAIo,@peterboy209,0,2025-09-20T13:15:09Z,"The ""conservative"" designapproach seems to wait and watch what others try to do. If successful: copy it.",the conservative designapproach seems to wait and watch what others try to do if successful copy it,0.5859,Positive,conservative|designapproach|seems|wait|watch|others,,
Rt-tmo0uAIo,@Bnnnvvcc,0,2024-09-06T14:22:04Z,"How can you say that wind energy is low hanging fruit when you have right beneath your boat strong waves with much more dense energy per square meter,
 so the real low hanging fruit is wave energy",how can you say that wind energy is low hanging fruit when you have right beneath your boat strong waves with much more dense energy per square meter so the real low hanging fruit is wave energy,0.6597,Positive,energy|low|hanging|fruit|low hanging|hanging fruit,,wind
Rt-tmo0uAIo,@davidrix1370,0,2024-07-28T22:32:20Z,"They face all the same reasons the world stopped using wind propulsion. Sea states above 5, doldrums,  slow speeds, and hurricane avoidance to name just a few. It's not that we can't design/build a sailing ship, it is that we can't make one with the same capabilities as a modern-day diesel-fueled or nuclear ship of any significant displacement. Sure, build them light, yes, but, at some point I see them restricted to low deadweight capacity. And that means world trade and shipping companies would be taking a big hit in its industry and we all know what happens to the world when that happens. The question is, does physics support the idea that wind propulsion maintains the same capabilities as modern ships? I doubt physics today allows us to build a sailing ship that can maintain a steady 22 knots across the ocean unless it is a hybrid.  Nevertheless, give it a shot but, when it comes to money, money will win.",they face all the same reasons the world stopped using wind propulsion sea states above 5 doldrums slow speeds and hurricane avoidance to name just a few it's not that we can't design build a sailing ship it is that we can't make one with the same capabilities as a modern-day diesel-fueled or nuclear ship of any significant displacement sure build them light yes but at some point i see them restricted to low deadweight capacity and that means world trade and shipping companies would be taking a big hit in its industry and we all know what happens to the world when that happens the question is does physics support the idea that wind propulsion maintains the same capabilities as modern ships i doubt physics today allows us to build a sailing ship that can maintain a steady 22 knots across the ocean unless it is a hybrid nevertheless give it a shot but when it comes to money money will win,0.2617,Positive,world|build|ship|wind|propulsion|sailing,,wind|ship|port
Rt-tmo0uAIo,@deleglen,0,2024-07-24T01:04:12Z,great channel,great channel,0.6249,Positive,great|channel|great channel,,
Rt-tmo0uAIo,@ابوابراهيم-ط3ب,0,2024-07-19T00:09:27Z,ان فديوهاتك  والمعلومات  مفيده جدا   ... شكرا لك على مجهودك,,0.0,Neutral,,,
Rt-tmo0uAIo,@quartertwenty484,0,2024-07-18T01:31:24Z,Sailing ships have a lot of torsional stress because there's a twisting moment in the frame where the mast is attached. For modern ships to have sufficient torsional strength will likely require an extensive redesign versus what's built today possibly including hull shape changes and diagonal stringers.,sailing ships have a lot of torsional stress because there's a twisting moment in the frame where the mast is attached for modern ships to have sufficient torsional strength will likely require an extensive redesign versus what's built today possibly including hull shape changes and diagonal stringers,0.1027,Positive,ships|torsional|sailing|lot|stress|twisting,,ship
Rt-tmo0uAIo,@mudball47,0,2024-07-12T15:42:27Z,"Drydock with sails.  Ship would exit port by tug boat, be picked up by drydock with sails,be delivered to tug boats at new port.  Drydock would stay in the ocean and be resupplied by tender.",drydock with sails ship would exit port by tug boat be picked up by drydock with sails be delivered to tug boats at new port drydock would stay in the ocean and be resupplied by tender,0.0,Neutral,drydock|sails|would|port|tug|drydock sails,,ship|port
Rt-tmo0uAIo,@Lordlindef,0,2024-07-10T16:59:05Z,Ships use kite long time,ships use kite long time,0.0,Neutral,ships|use|kite|long|time|ships use,,ship
Rt-tmo0uAIo,@Lordlindef,0,2024-07-10T16:09:16Z,Hi dont gat a clue for 100 fot and down,hi dont gat a clue for 100 fot and down,0.0,Neutral,dont|gat|clue|fot|dont gat|gat clue,,
Rt-tmo0uAIo,@Lordlindef,0,2024-07-10T16:08:26Z,Kite,kite,0.0,Neutral,kite,,
Rt-tmo0uAIo,@homelanduniversitypress1150,1,2024-07-10T14:00:59Z,Comparing this video to modern 'Reaction Content' would be a sin against collective human intellect.,comparing this video to modern 'reaction content' would be a sin against collective human intellect,-0.1531,Negative,comparing|video|modern|reaction|content|would,,
Rt-tmo0uAIo,@davenoi9609,0,2024-07-10T07:33:41Z,What ever happened to the “Calypso II” and its wind power system?,what ever happened to the calypso ii and its wind power system,0.0,Neutral,ever|happened|calypso|wind|power|system,,wind
Rt-tmo0uAIo,@bobcornwell403,0,2024-07-10T02:38:53Z,"The reason most sailing yachts have one mast and usually two sails is not about reducing crew size. It is about getting the best windward efficiency. This is mainly necessary due to how sailboat races are conducted. They are very often upwind/downwind in nature. Upwind, the tall, two sail rig is champ.  Downwind, it is also champ, due to being able to fly a very large downwind sail.

When raid-style racing was introduced, two masted boats started appearing and doing well. This is because raid racing is often across the wind.

BTW, the smallest working four masterd schooner is a little more than 6m long and is being built by Sven Yrvind. Its mast are all cantilever and don't extend very far below the deck. Each sail has just a halyard and a sheet line. They will have reefing points as well. But sail area can quickly be reduced  by dropping one or more of the four sails. It looks complicated, but it is really quite simple.",the reason most sailing yachts have one mast and usually two sails is not about reducing crew size it is about getting the best windward efficiency this is mainly necessary due to how sailboat races are conducted they are very often upwind downwind in nature upwind the tall two sail rig is champ downwind it is also champ due to being able to fly a very large downwind sail when raid-style racing was introduced two masted boats started appearing and doing well this is because raid racing is often across the wind btw the smallest working four masterd schooner is a little more than 6m long and is being built by sven yrvind its mast are all cantilever and don't extend very far below the deck each sail has just a halyard and a sheet line they will have reefing points as well but sail area can quickly be reduced by dropping one or more of the four sails it looks complicated but it is really quite simple,0.793,Positive,sail|two|downwind|one|mast|sails,operational,wind
Rt-tmo0uAIo,@kurtwagner350,0,2024-07-09T19:16:30Z,"Your point about their theoretical mast design and the incredible forces they will be subjected to is a good one. I suspect they will have to heavily redesign the mechanism that joins the mast to the deck, and probably simplify it to get it to function in reality.",your point about their theoretical mast design and the incredible forces they will be subjected to is a good one i suspect they will have to heavily redesign the mechanism that joins the mast to the deck and probably simplify it to get it to function in reality,0.1779,Positive,mast|point|theoretical|design|incredible|forces,,
Rt-tmo0uAIo,@WillN2Go1,0,2024-07-09T18:51:04Z,"The reason my sailboat and most small sailboats have two or three or four sails (Sloop, cutter, ketch) is not simplicity, it's being able to sail close to the wind. Old square riggers can't sail 'into the wind.' These primarily sloop rigged boats , like my 46' boat, can sail 35 degrees 'off the wind' and I do it all the time. This is called Close Hauled and it's also the only way the America's Cup boats sail. 
Sails on large ships, I think, is already a 'solved engineering problem.'  Sails are just wings, we know all about wings. They already know how to do it. The large model in the video is just proof of concept.  Yacht A, is a very large private sail yacht, everything about the sails is motor controlled. The sails roll out of the mast (as do mine). They're very efficient. What they are, compared to large container ships running on powerful engines, is slow.  
A 1000' (300m) container ship can do 25 knots, my boat does 7. What needs to be worked out is what cargos can  take 3 - 4 weeks to cross the Pacific and which cargos still need to get across in ten days? 
I've sailed Asia, across the Pacific and regularly off the California coast. Most large ships were only doing about 14 knots, and the ones I see on AIS in the past couple of years off California are doing 9 knots. 
Some of this is to lower pollution levels, save on increasingly expensive fuel. If speeds stay low like this, then sails on large ships could become competitive. 
I always think that when the aliens do visit Earth, all their technology will be far more advanced than ours. But, unless they have oceans and sailing on their planet, they are going to be amazed that we can cross oceans for free with sails. 

Storms. One of the reasons I became a sailor four years ago is weather prediction and communications have become so good, no one ever needs to sail in a  hurricane or typhoon. We regularly avoided the most intense parts of the storms that were near where we sailed.",the reason my sailboat and most small sailboats have two or three or four sails sloop cutter ketch is not simplicity it's being able to sail close to the wind old square riggers can't sail 'into the wind ' these primarily sloop rigged boats like my 46' boat can sail 35 degrees 'off the wind' and i do it all the time this is called close hauled and it's also the only way the america's cup boats sail sails on large ships i think is already a 'solved engineering problem ' sails are just wings we know all about wings they already know how to do it the large model in the video is just proof of concept yacht a is a very large private sail yacht everything about the sails is motor controlled the sails roll out of the mast as do mine they're very efficient what they are compared to large container ships running on powerful engines is slow a 1000' 300m container ship can do 25 knots my boat does 7 what needs to be worked out is what cargos can take 3 - 4 weeks to cross the pacific and which cargos still need to get across in ten days i've sailed asia across the pacific and regularly off the california coast most large ships were only doing about 14 knots and the ones i see on ais in the past couple of years off california are doing 9 knots some of this is to lower pollution levels save on increasingly expensive fuel if speeds stay low like this then sails on large ships could become competitive i always think that when the aliens do visit earth all their technology will be far more advanced than ours but unless they have oceans and sailing on their planet they are going to be amazed that we can cross oceans for free with sails storms one of the reasons i became a sailor four years ago is weather prediction and communications have become so good no one ever needs to sail in a hurricane or typhoon we regularly avoided the most intense parts of the storms that were near where we sailed,0.9411,Positive,sails|sail|large|ships|wind|knots,operational,wind|ship
Rt-tmo0uAIo,@Sonny_McMacsson,0,2024-07-09T18:14:03Z,Wind Assisted Propulsion = WAP,wind assisted propulsion wap,0.0,Neutral,wind|assisted|propulsion|wap|wind assisted|assisted propulsion,,wind
